coreid,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:individualID,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:phylum,dwc:preparation,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:relatedResourceID,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,fcc:datePicked,fcc:pickedBy,http://rs.gbif.org/terms/1.0/Reference,idigbio:associateAuthor,idigbio:associateCommonName,idigbio:associateCondition,idigbio:associateDeterminedBy,idigbio:associateIdentifier,idigbio:associateNotes,idigbio:associateRelationship,idigbio:associatedFamily,idigbio:associatedRelationship,idigbio:barcodeValue,idigbio:determinationHistory,idigbio:endangeredStatus,idigbio:hostFamily,idigbio:preparationCount,idigbio:preservative,idigbio:recordId,idigbio:subfamily,idigbio:subgenus,idigbio:substrate,idigbio:superfamily,idigbio:tribe,inhs:dead,inhs:formII_females,inhs:formII_males,inhs:formI_males,inhs:instars_Female,inhs:instars_Male,inhs:juv_females,inhs:juv_males,inhs:juv_undetermined,inhs:live,inhs:locationTrs,inhs:location_Basin,inhs:location_RiverMile,inhs:location_Stream,inhs:relic,inhs:total_Males,inhs:total_females,inhs:vouchered,symbiota:recordEnteredBy,symbiota:verbatimScientificName
915c0832-bdd7-4786-96ec-1306d74eb4c5,,,,,2013-07-05,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Sphaeralcea sp.,PreservedSpecimen,,,AMNH_IZC 00117557,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2013,,28.94000,-114.07000,,,,,,,,,,1985-04-23,,,,Miridae,,,,,Oncotylus,,,,,,,,,,,Animalia;Arthropoda;Miridae;Phylinae;Phylini,,,,,,,,,R.T. Schuh,1,,,,AMNH,,,,,,,,,,Adult,,51 km W of Bahia de los Angeles,GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:19e00872-e5ad-11e2-8e88-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Oncotylus guttulatus,"Uhler,1894",,Female,guttulatus,,Baja California Norte,,,,,,None,,,,470 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
079c6b33-b7cb-47c4-a267-47806de52316,,,,,2013-11-05,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,EMEC712688,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Braconidae,,,,,Trioxys,,,,,,,,,,,Animalia;Arthropoda;Braconidae;Aphidiinae,,,,,,,,,,1,,,,UCB,,,,,,,,,,Adult,,unknown,,,,,,,,,,,,,,,,,,,urn:catalog:EMEC:EMEC:712688,,,,,,"University of California, Berkeley",,,,,,Unknown,,,,,,Unknown,Trioxys  Trioxys,,,,,,unknown,Trioxys,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b807f0fc-fc7f-4601-91d3-d85db4393e10,,,,,2013-05-01,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Lotus scoparius,PreservedSpecimen,,,AMNH_ENT 00095409,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1989,,28.97187,-113.73793,,,,,,,,,,1985-04-22,,,,Miridae,,,,,Lopidea,,,,"Label data should be ""East"" not ""West"", going from Punta Prieta towards Bahia Los Angeles",,,,,,,Animalia;Arthropoda;Miridae;Orthotylinae;Orthotylini,,,,,,,,,A. Asquith,1,,,,AMNH,,,,,,,,,,Adult,,53 km W of Punta Prieta toward Bahia de los Angeles,GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:88d60f20-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Lopidea marginata,"Uhler,1894",,Male,marginata,,Baja California Norte,,,,,,None,,,,340 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ce32e72-1ae5-441c-b06a-1dec924132c2,,,,,2012-11-26,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Ceanothus greggii perplexans,PreservedSpecimen,,,AMNH_ENT 00063641,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2012,,32.40423,-116.10917,,,,,,,,,,1982-05-15,,,,Miridae,,,,,Pycnocoris,,,,label elev 4000 ft too low  - MDS,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,M. D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,"6.3 mi S of El Condor, Tecate",Google Earth,,,,,,,,,,,,,,,,,,urn:uuid:881472ca-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,M. D. Schwartz,,,,,,Unknown,Pycnocoris ursinus,"Van Duzee,1914",,Female,ursinus,,Baja California Norte,,,,,,None,,,,1308 m,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60607e1f-7f10-4505-aa46-2b9cd7bcfe5a,,,,,2014-02-11,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,EMEC045955,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Cimicidae,,,,,Cimex,,,,,,,,,,,Animalia;Arthropoda;Cimicidae;Cimicinae;Cimicini,,,,,,,,,,1,,,,UCB,,,,,,,,,,Adult,,unknown,,,,,,,,,,,,,,,,,,,urn:catalog:EMEC:EMEC:045955,,,,,,"University of California, Berkeley",,,,,,Unknown,,,,,,Unknown,Cimex lectularius,"Linnaeus,1758",,,lectularius,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33fb57e1-b7f6-4683-98b1-ec19fcf97ac9,,,,,2012-11-13,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Viguiera laciniata,PreservedSpecimen,,,AMNH_ENT 00065091,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1988,,30.96000,-115.82000,,,,,,,,,,1985-04-24,,,,Miridae,,,,,Stittocapsus,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,M.D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,38 km E of Rt 1 toward Parque San Pedro Martir,,,,,,,,,,,,,,,,,,,urn:uuid:88048fe0-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Stittocapsus mexicanus,"Carvalho,1974",,Male,mexicanus,,Baja California Norte,,,,,,None,,,,400 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c29be936-c325-41bf-a7df-7130f816c341,,,,,2012-07-03,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UCRC_ENT 00329018,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,1988-10-24,,,,Aphelinidae,,,,,Encarsia,,,,,,,,,,,Animalia;Arthropoda;Aphelinidae;Coccophaginae,,,,,,,,,,1,,,,UCR,,,,,,,,,,Adult,,S.A. Botanic Garden,,,,,,,,,,,,,,,,,,,urn:uuid:86e84b9c-d8e1-11e2-99a2-0026552be7ea,,,,,,"University of California, Riverside",,,,,,S. Tauffer,,,,,,Unknown,Encarsia,,,,,,unknown,,,,,,None,,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe7ca4f-2651-497f-8288-05117a65f6cb,,,,,2012-04-09,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Sphaeralcea emoryi,PreservedSpecimen,,,AMNH_ENT 00041080,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1988,,30.96000,-115.82000,,,,,,,,,,1985-04-24,,,,Miridae,,,,,Closterocoris,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Herdoniini,,,,,,,,,M. D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,38 km E of Rt 1 toward Parque San Pedro Martir,,,,,,,,,,,,,,,,,,,urn:uuid:863d6182-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Closterocoris amoenus,"(Provancher,1887)",,Female,amoenus,,Baja California Norte,,,,,,None,,,,400 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dbea44d-7a7b-40cf-9121-987e60fba703,,,,,2014-03-04,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,EMEC047198,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,1959-03-17,,,,Cimicidae,,,,,Hesperocimex,,,,No country provided,,,,,,,Animalia;Arthropoda;Cimicidae;Haematosiphoninae,,,,,,,,,,1,,,,UCB,,,,,,,,,,Adult,,Lab Culture,,,,,,,,,,,,,,,,,,,urn:catalog:EMEC:EMEC:047198,,,,,,"University of California, Berkeley",,,,,,Unknown,,,,,,Unknown,Hesperocimex sonorensis,"Ryckman,1958",,,sonorensis,,unknown,,,,,,None,,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ba57b9f-44e2-45ac-9120-7107338853ef,,,,,2014-02-11,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,EMEC045964,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,1958-12-16,,,,Cimicidae,,,,,Cimex,,,,,,,,,,,Animalia;Arthropoda;Cimicidae;Cimicinae;Cimicini,,,,,,,,,,1,,,,UCB,,,,,,,,,,Adult,,unknown,,,,,,,,,,,,,,,,,,,urn:catalog:EMEC:EMEC:045964,,,,,,"University of California, Berkeley",,,,,,Unknown,,,,,,Unknown,Cimex lectularius,"Linnaeus,1758",,,lectularius,,unknown,,,,,,None,,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29cf43a2-96aa-4586-9d04-e16f8920bf46,,,,,2014-02-12,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,EMEC046041,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Cimicidae,,,,,Cimex,,,,,,,,,,,Animalia;Arthropoda;Cimicidae;Cimicinae;Cimicini,,,,,,,,,,1,,,,UCB,,,,,,,,,,Adult,,unknown,,,,,,,,,,,,,,,,,,,urn:catalog:EMEC:EMEC:046041,,,,,,"University of California, Berkeley",,,,,,Unknown,,,,,,Unknown,Cimex lectularius,"Linnaeus,1758",,,lectularius,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a7ad0ef-ccef-441f-ac20-31785e464da7,,,,,2012-07-06,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_ENT 00052055,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1980,,,,,,,,,,,,,0000-00-00,,,,Membracidae,,,,,Entylia,,,,,,,,,,,Animalia;Arthropoda;Membracidae;Smiliinae;Polyglyptini,,,,,,,,,R. J. Boggs,1,,,,AMNH,,,,,,,,,,Adult,,Unknown,,,,,,,,,,,,,,,,,,,urn:uuid:86e04186-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,Matausch,,,,,,Unknown,Entylia carinata,"(Forester,1771)",,Male,carinata,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fee1138-4dcd-400b-8655-97da0cbdc41c,,,,,2012-04-27,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_ENT 00041553,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1988,,,,,,,,,,,,,0000-00-00,,,,Miridae,,,,,Metriorrhynchomiris,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,M. D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,Unknown,,,,,,,,,,,,,,,,,,,urn:uuid:86605d54-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,Unknown,,,,,,Unknown,Metriorrhynchomiris dislocatus,"Say,1832",,Male,dislocatus,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab3c571c-1799-4b57-897d-1c121ee4701e,,,,,2012-11-26,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Ceanothus greggii perplexans,PreservedSpecimen,,,AMNH_ENT 00063630,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2012,,32.40423,-116.10917,,,,,,,,,,1982-05-15,,,,Miridae,,,,,Pycnocoris,,,,label elev 4000 ft too low  - MDS,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,M. D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,"6.3 mi S of El Condor, Tecate",Google Earth,,,,,,,,,,,,,,,,,,urn:uuid:88146ea6-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,M. D. Schwartz,,,,,,Unknown,Pycnocoris ursinus,"Van Duzee,1914",,Female,ursinus,,Baja California Norte,,,,,,None,,,,1308 m,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69071171-27fd-47d8-8f74-ce570004084a,,,,,2014-11-25,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CUIC_TCN 00004240,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,,,,,,,,,,,,0000-00-00,,,,Aphididae,,,,,Capitophorus,,,,,,,,,,,Animalia;Arthropoda;Aphididae;Aphidinae;Macrosiphini,,,,,,,,,,3,,,,CUIC,,,,,,,,,,Adult,,Unknown,,,,,,,,,,,,,,,,,,,urn:uuid:88736316-d8e1-11e2-99a2-0026552be7ea,,,,,C.U. Lot 962,Cornell University Insect Collection,,,,,,Unknown,,,,,,Unknown,Capitophorus elaeagni,"(Del Guercio,1894)",,Female,elaeagni,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b2b1ff9-e1ae-419b-b189-2c24ecc82c2c,,,,,2013-07-15,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Artemisia tridentata,PreservedSpecimen,,,AMNH_IZC 00118181,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1995,,30.98000,-115.70000,,,,,,,,,,1985-04-25,,,,Miridae,,,,,Phyllopidea,,,,,,,,,,,Animalia;Arthropoda;Miridae;Phylinae;Phylini,,,,,,,,,R.T. Schuh,1,,,,AMNH,,,,,,,,,,Adult,,3.5 mi W of Parque Sierra San Pedro Martir,GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:721fbcda-e8d2-11e2-8e88-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Phyllopidea picta,"Uhler,1893",,Female,picta,,Baja California Norte,,,,,,None,,,,1875 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84174604-a5e8-4ce6-9fda-dab67efa4d18,,,,,2012-07-06,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_ENT 00052060,,,,,,,UNKNOWN,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1980,,,,,,,,,,,,,0000-00-00,,,,Membracidae,,,,,Entylia,,,,,,,,,,,Animalia;Arthropoda;Membracidae;Smiliinae;Polyglyptini,,,,,,,,,R. J. Boggs,1,,,,AMNH,,,,,,,,,,Adult,,Unknown,,,,,,,,,,,,,,,,,,,urn:uuid:86e04bc2-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,Matausch,,,,,,Unknown,Entylia carinata,"(Forester,1771)",,Female,carinata,,unknown,,,,,,None,,,,,no date provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c51fe5fc-99e1-409f-aaf2-7e2579256e08,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Eriodictyon angustifolium,PreservedSpecimen,,,AMNH_ENT 00102348,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,30.77483,-115.61150,,,,,,,,,,1985-04-25,,,,Miridae,,,,,Pseudopsallus,,,,,,,,,,,Animalia;Arthropoda;Miridae;Orthotylinae;Orthotylini,,,,,,,,,G.M. Stonedahl and M.D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,22 mi W of Parque Nacional Sierra San Pedro Martir,GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:88f6820a-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Pseudopsallus angularis,"(Uhler,1894)",,Female,angularis,,Baja California Norte,,,,,,None,,,,1150 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
