coreid,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:individualID,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:phylum,dwc:preparation,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:relatedResourceID,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,fcc:datePicked,fcc:pickedBy,http://rs.gbif.org/terms/1.0/Reference,idigbio:associateAuthor,idigbio:associateCommonName,idigbio:associateCondition,idigbio:associateDeterminedBy,idigbio:associateIdentifier,idigbio:associateNotes,idigbio:associateRelationship,idigbio:associatedFamily,idigbio:associatedRelationship,idigbio:barcodeValue,idigbio:determinationHistory,idigbio:endangeredStatus,idigbio:hostFamily,idigbio:preparationCount,idigbio:preservative,idigbio:recordId,idigbio:subfamily,idigbio:subgenus,idigbio:substrate,idigbio:superfamily,idigbio:tribe,inhs:dead,inhs:formII_females,inhs:formII_males,inhs:formI_males,inhs:instars_Female,inhs:instars_Male,inhs:juv_females,inhs:juv_males,inhs:juv_undetermined,inhs:live,inhs:locationTrs,inhs:location_Basin,inhs:location_RiverMile,inhs:location_Stream,inhs:relic,inhs:total_Males,inhs:total_females,inhs:vouchered,symbiota:recordEnteredBy,symbiota:verbatimScientificName
2115fd16-0a65-4f0a-9022-25614cf2693e,,,,,2013-04-16,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00007529,,,,,,Unknown,United States,,Crawford,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,41.68306,80.50250,,,,,,,,,,2001-10-25,,,,Pentatomidae,,,,,Banasa,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"Pymatuning State Park, Blackjack Swamp Natural Area, 4.8 km NW Linesville",Label,,,,,,,,,,,,,,,,,,urn:uuid:88bc90ea-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,Andrew Hoff,,,,,,UV Lighting,Banasa calva,"(Say,1831)",,Male,calva,,Pennsylvania,,,,,,None,,,,306 m,,,,,,,,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16d7f269-d18e-4b3e-b1d9-d2250c880aae,,,,,2013-03-04,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00005398,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.35000,71.46000,,,,,,,,,,1992-07-23,,,,Pentatomidae,,,,,Loxa,,,,(N by W),,,,,,semiarid deciduous forest;pasture,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"4 km S Los Pinos, Loma de Vientos",Label,,,,,,,,,,,,,,,,,,urn:uuid:8879c5b2-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Loxa viridis,"(Palisot,1811)",,Female,viridis,,Independencia,,,,,,None,,,,455 m,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd82c9dc-3f52-4c12-8a70-31afb79e155c,,,,,2012-10-10,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002161,,,,,,,United States,,Monroe,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1998,,37.39000,80.71000,,,,,,,,,,1995-06-02/1995-06-05,,,,Pentatomidae,,,,,Acrosternum,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"4 km NW Sweet Springs, Salty Mountain Preserve",,,,,,,,,,,,,,,,,,,urn:uuid:87ccb3ae-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, W. Zanol & D. Keonig",,,,,,Light Trap,Acrosternum hilare,"(Say,1832)",,Female,hilare,,West Virginia,,,,,,None,,,,665 m,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68eaff44-8784-4a69-91f6-2a3245b4a416,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009524,,,,,,,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.42111,80.14111,,,,,,,,,,2002-06-18,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Collier Township,,,,,,,,,,,,,,,,,,,urn:uuid:88f5d3c8-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Male,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5adf52da-ed16-44da-a9b9-44fc8a200721,,,,,2014-12-15,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00015644,,,,,,Unknown,United States,,Potter,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,41.69167,77.65472,,,,,,,,,,2001-05-27,,,,Pentatomidae,,,,,Banasa,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. B. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,4.7 km SSW Galeton,Label,,,,,,,,,,,,,,,,,,urn:uuid:c96c9972-84cb-11e4-8259-0026552be7ea,,,,,592836,Carnegie Museum of Natural History,,,,,,M. L. Young,,,,,,Unknown,Banasa dimidiata,"(Say,1832)",,Female,dimidiata,,Pennsylvania,,,,,,None,,,,410 m,,,,,,,,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ffd36c0-390c-4ccb-aab5-3aac6c95bd1d,,,,,2014-12-13,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UKYL_TCN 00023326,,,,,,,GUATEMALA,,Progrosso,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1986,,14.33333,89.85278,,,,,,,,,,1942-03-24,,,,Cicadellidae,,,,,Unerus,,,,,,,,,,,Animalia;Arthropoda;Cicadellidae;Deltocephalinae;Deltocephalini,,,,,,,,,Freytag,1,,,,UK,,,,,,,,,,Adult,,Laguna Retana,,,,,,,,,,,,,,,,,,,urn:uuid:9837af30-82ec-11e4-8259-0026552be7ea,,,,,,"University of Kentucky, College of Agriculture, Department of Entomology",,,,,,Unknown,,,,,,Unknown,Unerus gilvus,"Freytag,1983",,Female,gilvus,,Jutiapa,,,,,,None,,,,,,,,,,,,,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328b096-1782-4d3e-b195-3a2e58eb0087,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009427,,,,,,Unknown,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.55722,80.14139,,,,,,,,,,2002-06-18,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Sewickley Heights,Label,,,,,,,,,,,,,,,,,,urn:uuid:88f4f53e-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Female,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d125f285-16ce-4e72-9cca-294239c2624f,,,,,2012-11-14,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002921,,,,,,,United States,,Fulton,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,39.73277,78.34694,,,,,,,,,,1996-10-01,,,,Pentatomidae,,,,,Acrosternum,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,1.4 km SSE Barnes Gap Sideling Hill Barrens,Label,,,,,,,,,,,,,,,,,,urn:uuid:8807f8f6-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,W. Q. Metheny,,,,,,UV Lighting,Acrosternum hilare,"(Say,1832)",,Male,hilare,,Pennsylvania,,,,,,None,,,,230 m,,,,,,,,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a967149-4fcf-484b-9d1a-1e1803fce715,,,,,2012-12-22,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00003644,,,,,,,United States,,Washington,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,36.20833,82.47611,,,,,,,,,,1998-05-25,,,,Pentatomidae,,,,,Cosmopepla,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"Nolichucky Creek, 1.5 km SW Garber",Label,,,,,,,,,,,,,,,,,,urn:uuid:882de30e-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,Robert D. Ward,,,,,,Unknown,Cosmopepla lintneriana,"(Kirkaldy,1909)",,Male,lintneriana,,Tennessee,,,,,,None,,,,,,,,,,,,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc384def-d202-462e-93c0-194a846c4a84,,,,,2013-04-17,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00007591,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,18.06000,71.38000,,,,,,,,,,1990-07-31,,,,Pentatomidae,,,,,Banasa,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,23.5 km N Cabo Rojo,Label,,,,,,,,,,,,,,,,,,urn:uuid:88be5592-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"C. Young, J. Rawlins & S. Thompson",,,,,,Unknown,Banasa herbacea,"(Stal,1872)",,Female,herbacea,,Pendernales,,,,,,None,,,,540 m,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17f13a11-f8ff-495f-8408-962f0d037734,,,,,2014-05-07,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00013045,,,,,,,United States,,Lorain,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,41.23000,82.19000,,,,,,,,,,1994-08-16,,,,Coreidae,,,,,Acanthocephala,,,,,,,,,,,Animalia;Arthropoda;Coreidae;Coreinae;Acanthocephalini,,,,,,,,,H. Brailovsky,1,,,,CMNH,,,,,,,,,,Adult,,"Metro Parks, Brownhelm Twp., Vermilion River Valley, 5 km S Lake Erie",Label,,,,,,,,,,,,,,,,,,urn:uuid:652f980e-d62c-11e3-8259-0026552be7ea,,,,,590861,Carnegie Museum of Natural History,,,,,,R. F. Rockwell,,,,,,Unknown,Acanthocephala  Metapodiessa terminalis,"(Dallas,1852)",,Female,terminalis,,Ohio,Metapodiessa,,,,,None,,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d31c1ec2-72d8-4915-a6b5-efc931b07a07,,,,,2013-02-27,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00005228,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.06000,71.38000,,,,,,,,,,1990-07-20,,,,Pentatomidae,,,,,Fecelia,,,,(N by W),,,,,,forest;Limestone,Animalia;Arthropoda;Pentatomidae;Pentatominae;Chlorocorini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,23.5 km N Cabo Rojo,Label,,,,,,,,,,,,,,,,,,urn:uuid:8873c694-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"C. Young, J. Rawlins & S. Thompson",,,,,,Unknown,Fecelia nigridens,"Walker,1867",,Male,nigridens,,Pendernales,,,,,,None,,,,540 m,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693751d-60cf-4a23-8b18-feced3e62296,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009463,,,,,,,United States,,Lawrence,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,41.11972,80.47083,,,,,,,,,,2002-06-25,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,1.9 mi WNW of Pulaski,,,,,,,,,,,,,,,,,,,urn:uuid:88f5081c-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,M. J. Wagner,,,,,,Unknown,Magicicada,,,Male,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1aa4d35-a2cd-41db-8cb8-ca47dc0dae84,,,,,2013-02-06,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Vincetoxicum rossicum,PreservedSpecimen,,,CUIC_TCN 00000952,,,,,,,United States,,Rockland,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,41.30000,73.97000,,,,,,,,,,2006-05-09,,,,Aphididae,,,,,Aulacorthum,,,,,,,,,,,Animalia;Arthropoda;Aphididae;Aphidinae;Macrosiphini,,,,,,,,,,1,,,,CUIC,,,,,,,,,,Adult,,"Round Island, Bear Mountain State Park",,,,,,,,,,,,,,,,,,,urn:uuid:88570b76-d8e1-11e2-99a2-0026552be7ea,,,,,,Cornell University Insect Collection,,,,det. G.L. Miller,,J. Biazzo,,,,,,Unknown,Aulacorthum Aulacorthum solani,"(Kaltenbach,1843)",,Female,solani,,New York,Aulacorthum,,,,,None,,,,,,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3ebb2bf-63c3-47f6-92b6-c3532855079a,,,,,2012-11-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002656,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.52000,71.01000,,,,,,,,,,1995-09-01,,,,Pentatomidae,,,,,Banasa,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"7 km N Arroyo Cano, 1 km S Los Frios",Label,,,,,,,,,,,,,,,,,,urn:uuid:87f79b78-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, G. Onore & R. Davidson",,,,,,Unknown,Banasa flavosa,"Thomas,2005",,Female,flavosa,,San Juan,,,,,,None,,,,1120 m,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0e0da2-c794-49c8-bff2-19385b73405b,,,,,2013-01-24,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00004261,,,,,,,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.38866,79.66158,,,,,,,,,,1915-09-05,,,,Pentatomidae,,,,,Euschistus,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,Penn Twnsh,Google Earth,,,,,,,,,,,,,,,,,,urn:uuid:8845e968-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,Unknown,,,,,,Unknown,Euschistus servus,"(Say,1832)",,Male,servus,,Pennsylvania,,,,,,None,,,,,,,,,,,,,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98af7703-5d06-41bd-bef6-979101beedf9,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009539,,,,,,,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.42111,80.14111,,,,,,,,,,2002-06-18,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Collier Township,,,,,,,,,,,,,,,,,,,urn:uuid:88f5fa92-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Female,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dd2620e-8970-4897-a364-0a5213237b54,,,,,2012-10-10,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002097,,,,,,,United States,,Greene,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1995,,39.59000,80.09000,,,,,,,,,,1994-11-05,,,,Pentatomidae,,,,,Acrosternum,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"4 km NE Ruff Creek, Moth Ridge",,,,,,,,,,,,,,,,,,,urn:uuid:87cbb40e-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,J. Rawlins & S. Thompson,,,,,,Unknown,Acrosternum hilare,"(Say,1832)",,Male,hilare,,Pennsylvania,,,,,,None,,,,420 m,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
